vertex,x,y,solution,residual
192,0.41408942415826672,0.38677622659887811,0.62780486916042921,5.6865618271274438e-15
193,0.51430471448133031,0.39363040608667649,0.61935551310633785,1.8510093069615785e-12
194,0.55364317838107691,0.42197216784556785,0.46407074826437106,2.981954910355236e-12
195,0.58716282923404284,0.39482465697704722,0.59003907801170274,3.8508075460864268e-12
196,0.5504462554579781,0.4772277524631765,0.14086029484125839,1.4305701645771179e-12
197,0.58143263231171816,0.3480130187347884,0.78869226713309959,2.8385707462517055e-12
198,0.48833398233278408,0.46152598017214602,0.23816716039087674,6.4537113532005966e-13
199,0.45244955341103732,0.48556622169968411,0.088671132333647193,-4.6946163016438899e-13
200,0.41180379156616642,0.47719501026920313,0.13622334499532404,-8.7183445446327552e-13
201,0.3697464602875456,0.51051898786798788,-0.060435267335995947,1.493403212416457e-13
202,0.60289628406877271,0.4948986394703635,0.030325913898242931,1.2250388659440074e-12
203,0.54021754481250384,0.52183028113037178,-0.13514142715423455,3.9652295452914925e-14
204,0.39219759863575238,0.54730767251447587,-0.27471832571081267,-1.7509661282145042e-12
205,0.34504396917977431,0.57043330914358226,-0.37932867231725453,-1.1862835889560628e-13
206,0.35139296259868502,0.62410422900674101,-0.62645005511951934,-3.1274545911007442e-13
207,0.32389653751869463,0.53476671645391172,-0.18186529415813898,3.1319858073763842e-12
208,0.65632450173487511,0.45591729713748791,0.24154484767360512,1.0007993029171301e-13
209,0.58403257015391774,0.53659226205852228,-0.22000460913495051,2.3943889258658388e-12
210,0.60035164551790188,0.58092573098947986,-0.46284778013299438,1.1834486360535578e-12
211,0.65001889120968848,0.58948936781530181,-0.47598869749507994,1.6595164264877388e-12
212,0.56472287251987385,0.6140362977325946,-0.6426630744988413,-1.270513994100885e-12
213,0.68411696120014998,0.60691291967560757,-0.51880145087849683,2.5201480097536105e-12
214,0.39857319495703636,0.6398852597989676,-0.7286713941238061,-2.7022990430693903e-12
215,0.40820945535812436,0.68459785608953483,-0.8757258485511944,-7.3228481002905211e-12
216,0.35637617425427204,0.69952400363645839,-0.85005563653390026,-1.2635145448181248e-12
217,0.36526038698810009,0.66106248172806725,-0.76843680825980065,-3.2640628412087913e-12
218,0.29996408447895279,0.61443376355344059,-0.53287487464744587,1.1298474795961049e-12
219,0.26508063078007976,0.65259789922397804,-0.60651761514918201,3.8387119920312266e-12
220,0.24465174510824886,0.59533940247107797,-0.39252284574886115,3.4737783814296564e-12
221,0.27939209957369449,0.70468223073769554,-0.73803224611083662,1.7439872410964987e-12
222,0.62063119314630444,0.46310098731521027,0.21282157970249796,6.067642221395066e-12
223,0.64869204590242646,0.50156147274816387,-0.0082317390246560672,3.5455006557622582e-12
224,0.69621027692059601,0.48604707763313082,0.070656757003369791,1.8485203726026198e-12
225,0.67101754030496785,0.53738515773899531,-0.19919058761828892,4.2767804543829115e-12
226,0.69674039836444657,0.44388003720762809,0.2782763429996829,5.4687413288595798e-12
227,0.73359606987308257,0.51340450544223326,-0.062620752677536168,2.1147431215770149e-12
228,0.34156028053277976,0.76949513152636895,-0.87034468704005663,-3.7431685992244522e-16
229,0.18909426104734803,0.59543018428525185,-0.31582720292371436,3.3415366361798359e-12
230,0.25230340329333012,0.55443301217976471,-0.23902470680757226,5.3035024770388455e-12
231,0.24421038654992974,0.51119843056160175,-0.047788657086375627,4.3290363878563099e-12
232,0.18501444109589707,0.48177161219294873,0.064059087356950178,6.7344049899396247e-13
233,0.22827952223055609,0.70372216365330009,-0.63051066649395693,4.3275584228295052e-12
234,0.36321210541478594,0.73752560847297854,-0.90035344948132634,-6.9581091296733427e-12
235,0.31778616235000401,0.73007699557219186,-0.83170062565733349,-1.6747358805616095e-12
236,0.14973992717273413,0.64613551887138376,-0.3599560099940422,6.3693602387117759e-13
237,0.17377241540980995,0.55672560989930731,-0.17896532825250358,6.2708031781027695e-12
238,0.13244563142530885,0.52310670410426074,-0.060769046169411943,1.6364712854094621e-12
239,0.18158835011471477,0.63022942512705704,-0.39289798673962639,1.1836601102687329e-11
240,0.10862609324716052,0.48926948764034978,0.022644432194752435,2.4420453703858781e-12
241,0.055488702331091391,0.46539879289212355,0.037813939229155026,1.2333246079753232e-13
242,0.17095182989851368,0.51798249224746296,-0.055736594492876983,5.0604800632794864e-12
243,0.087645966540912487,0.44224664011509346,0.096642579788232097,4.9501281453898722e-13
244,0.040944547915051428,0.50386807376594722,-0.0047023753307335499,5.6538243324489675e-13
245,0,0.5625,-1.3447000035806209e-10,-3.1798480089296572e-13
246,0,0.46875,6.604599843045525e-11,2.2377397380258844e-14
247,0.037525547296792777,0.43199529738638448,0.04942065633016459,2.2235451261090424e-14
248,0.53125,0.052716918645418699,0.32368685625571547,-1.0941687470433651e-13
249,0.53125,0,6.1736357886680418e-10,4.8954476521269325e-14
250,0.58164141829945193,0.046967603403483278,0.2799981749289614,3.2091816872102375e-13
251,0.62172439155179426,0.040473332978567131,0.23219855884006518,9.7890044841647102e-13
252,0.67833180644953694,0.064278919612577631,0.33516357126731744,2.1040887065279113e-13
253,0.57471234726252474,0.092411958215590909,0.53198697450495014,8.7015248614525174e-13
254,0.6050695313176323,0.11829070117423701,0.63583695756898218,2.9044348566342316e-12
255,0.52779866896711192,0.10007627206317571,0.58366629313541873,4.2746196752702614e-13
256,0.65615768808893982,0.098679646408123781,0.5110373304177428,2.5767645026250518e-12
257,0.65625,0,5.8027275091217782e-10,9.3442171496386062e-15
258,0.72723270850005106,0.087948125500153268,0.3964739086770912,6.3429811551504643e-13
259,0.7205964244643368,0.039309210692045307,0.1879844570754951,2.9027760074553952e-13
