vertex,x,y,solution,residual
113,0.43281789329794579,0.30511794614087889,0.91784447395552582,-3.0324567707616543e-16
114,0.35232911992478,0.35867234535564529,0.69371784432285677,-1.2687271574017641e-17
115,0.27688852468382241,0.39032759492133423,0.48625908775056126,-5.692963731540259e-17
116,0.28847841428674059,0.30698177964550477,0.73714686331945933,3.0726090720166141e-16
117,0.23408981679098825,0.1578966653233933,0.56095379560561409,-1.0246826572280887e-16
118,0,0.375,2.1834692711083149e-10,-4.8849369129666894e-18
119,0.10334180299593014,0.34466639100717583,0.26397653003431626,-2.7518153381618783e-17
120,0,0.3125,2.9182758717837679e-10,9.7264694710941073e-18
121,0.1226699420537937,0.21982766493504294,0.36900967505161342,-7.3277609724816982e-17
122,0.1875,0.89835220750884803,-0.33097072800253541,-1.744835536593092e-16
123,0.11487159066228464,0.88558580851298563,-0.23304959329022606,6.8895088291558999e-17
124,0.19063368769723776,0.81233085016210493,-0.52078470428308832,-3.7861655973689781e-17
125,0.3393873952357096,0.875,-0.61876145799125848,1.2759701163493897e-16
126,0.25901789249973062,0.85788978832972362,-0.56621703702455251,1.5674489797500494e-16
127,0.45712232592802376,0.87363455287266156,-0.70626429366553167,9.8877864830623361e-17
128,0.5051789059151417,0.92778548069837008,-0.43813061037923556,3.5218397017630009e-17
129,0.375,1,-5.7671259123097599e-10,-4.8202267912149228e-18
130,0.39755523804630188,0.81399270649413125,-0.87288155642820875,-4.6577348626448362e-16
131,0.39884999118863645,0.92563208704894806,-0.42782022447486145,-6.9291207618846794e-17
132,0.32349335098074605,0.17714828954721931,0.76228085970812831,-1.0545344760377474e-16
133,0.375,0,5.8716093774026966e-10,1.3240898723361371e-17
134,0.31075921904433984,0.07861208250440703,0.39297273183776688,-2.2706373769047091e-16
135,0,0.4375,1.1936339713677652e-10,-2.7061880394776827e-18
136,0.067161737138882932,0.40832749853579914,0.11448657080507063,-8.1660015022919468e-17
137,0.071392522673009412,0.27580424664910685,0.21937098218080645,-2.5530681652174546e-17
138,0,0.125,2.2606807151276131e-10,2.8921334244328965e-18
139,0.20290366411285754,0.23298283224952931,0.59090045556275994,1.5216116433821525e-16
140,0.27666890795521182,0.23415850746186506,0.76099035263810466,1.4079950902362035e-17
141,0.3125,1,-5.2371987494080012e-10,-8.4803176390125982e-19
142,0.125,0,2.2917993690791679e-10,-1.8242270569800154e-18
143,0,0.1875,2.8766001875698841e-10,-2.5755619570877937e-18
144,0.10976469492081653,0.10976469492081653,0.21511538982403244,-1.4916456008002176e-16
145,0.070154559282358198,0.17019719074101086,0.1915104730531704,-4.9194331934932321e-17
146,0,0.0625,1.2131319220296177e-10,6.4195365014584161e-18
147,0.1875,0.06461465554587692,0.2188600982278848,9.9541531801310266e-17
148,0.16201817815875746,0.15942587770106362,0.41036790218312674,2.6990149098181518e-16
149,0.84037520226889029,0.91497891758683914,-0.24472898076224969,-9.7402572161824101e-17
150,0.24025001921902839,0.20447471621992011,0.65677994529506389,2.6470511691563847e-16
151,0.19785244695919524,0.18764921540042925,0.53791211966891539,-3.4353149150387714e-17
152,0.27698327787654825,0.1759201557948081,0.68314099799469719,-4.3685673116067847e-16
153,0.16477435719012259,0.2142831022166567,0.48222482327926636,5.1685463512758019e-17
154,0.15180687380799146,0.27844932944333206,0.45176548262064886,-6.0058075920617511e-17
155,0.27495312961695906,0.12069958003875797,0.52281910173218149,-1.6816455632180895e-16
156,0.22330662396198028,0.10500666840097456,0.39539611827626059,4.1069799264806418e-17
157,0.32485748358912908,0.12688105986036186,0.60975467815702777,1.9805759767799593e-16
158,0.3608273792363787,0.09018169682015606,0.4865129442662256,-7.9824276773516252e-17
159,0.36243066869652385,0.15305283089854263,0.74490283753413689,3.8117770070857309e-16
160,0.3125,0,5.2712752642064791e-10,2.3049998435269699e-17
161,0.42094102730103966,0.062851881876164542,0.37300955686853976,2.8088311512977893e-16
162,0.41235181294210188,0.18008443042337222,0.87091068417634654,-4.1458548963531791e-16
163,0.34568333317827638,0.041597208099768468,0.22880934515196186,-1.9101919810779156e-16
164,0.38690110400987854,0.039517028035666035,0.23044618354311916,-9.9550106343998191e-17
165,0.4375,0,6.1965587910695695e-10,1.9491941632803375e-17
166,0.19761114527591031,0.13778968812906078,0.44292875009348948,-4.2061728985783569e-17
167,0.2406902707404478,0.05352955529536757,0.22675909333062216,7.1694246940095507e-18
168,0.43592520111185917,0.14495482426748263,0.77367573872193474,4.8038654606197612e-16
169,0.44767179654003908,0.22570321422103162,0.97424537960725455,4.4186987195805511e-16
170,0.46609391132485539,0.041140615617358399,0.25413979630103345,3.1463723163552722e-17
171,0.28125,0.033009263837783229,0.15924690814258921,-3.3931477456701942e-17
172,0.27050825872972661,0.08064326194813673,0.36434921321778585,-2.2547903694242039e-16
173,0.48679783216051925,0.20993537489663361,0.9673499602934803,1.7991454099246726e-16
174,0.52048205566233796,0.17035289539160936,0.87541816238448045,-1.6056253419055764e-16
175,0.53095751513673828,0.21759130985136957,0.97456472549213802,-1.1159989442338917e-16
176,0.49336850942273358,0.13322196474457834,0.74224893934118441,-2.6937576854020286e-17
177,0.56167570731594485,0.17740908263987093,0.88001523394260273,-2.1373393429931097e-17
178,0.62521853179391451,0.15271868021283486,0.75564475646639906,3.755574601085513e-17
179,0.55428393218492522,0.26653408939637419,0.97987789193238317,-3.3821616738685782e-16
180,0.45937818122759211,0.26898932079186882,0.98464264877815266,2.1662378876886262e-16
181,0.4968597264744487,0.29622596141419455,0.95780328279603022,-6.2743057999600227e-16
182,0.40874075287854261,0.25959008565823893,0.95760173500289814,1.2480061688863096e-16
183,0.50112082791258372,0.33725755126660478,0.85325291141962734,-3.1110128704416913e-16
184,0.54669074397884732,0.37990605601189731,0.67760428134234585,1.4081676304347204e-16
185,0.38093480882153941,0.21849233721486877,0.91195130835956739,3.2020779632627741e-16
186,0.3349535426688186,0.22180128470997823,0.85464383437806024,8.0605398279741853e-17
187,0.60164911339507121,0.25745082677388825,0.94805404782769565,7.5707388890447364e-16
188,0.61711686405052768,0.21903637412287721,0.91509577356674454,3.4219523518475023e-16
189,0.574181427965332,0.30141275406580098,0.92271869161391085,3.7341149171245021e-17
190,0.51153985922356404,0.42869560631414894,0.43263612463076717,2.0399934399388878e-16
191,0.47687914771510759,0.41249808375581903,0.52164084648475462,-3.0155105096405814e-15
192,0.41408942415826672,0.38677622659887811,0.62925729919585638,3.7711042017464572e-16
193,0.51430471448133031,0.39363040608667649,0.61891118838866344,1.8293198035205949e-16
194,0.55364317838107691,0.42197216784556785,0.46465975653797081,-3.6579259394731142e-17
195,0.58716282923404284,0.39482465697704722,0.59106243222849331,2.1057627578955352e-16
196,0.5504462554579781,0.4772277524631765,0.14052530335596136,1.4081070193559476e-17
197,0.58143263231171816,0.3480130187347884,0.7900744737810006,9.3257598265832615e-16
198,0.48833398233278408,0.46152598017214602,0.23897971695387066,-4.0150927621811244e-17
199,0.45244955341103732,0.48556622169968411,0.089452767349834386,-2.8921526698902684e-17
200,0.41180379156616642,0.47719501026920313,0.13729220891612537,1.3820931213839465e-16
201,0.3697464602875456,0.51051898786798788,-0.06048257592463073,-7.9198371657849576e-18
202,0.60289628406877271,0.4948986394703635,0.030573767655767161,-5.2440001580701555e-18
203,0.54021754481250384,0.52183028113037178,-0.1355737141149243,-1.4011106676206389e-17
204,0.39219759863575238,0.54730767251447587,-0.27577680861912213,2.0629139125252674e-18
205,0.34504396917977431,0.57043330914358226,-0.37827227562162147,-9.720652426752918e-17
206,0.35139296259868502,0.62410422900674101,-0.62761218211224523,6.933252789344716e-19
207,0.32389653751869463,0.53476671645391172,-0.18432267464117222,-2.0484651569283639e-17
208,0.65632450173487511,0.45591729713748791,0.24101284569825168,-3.6511980161897938e-17
209,0.58403257015391774,0.53659226205852228,-0.21985987759479661,1.4730571082683825e-17
210,0.60035164551790188,0.58092573098947986,-0.46275892818361408,4.5879505990149255e-16
211,0.65001889120968848,0.58948936781530181,-0.47460208258831199,-1.5368248454086867e-16
212,0.56472287251987385,0.6140362977325946,-0.64299103749305919,-7.9796096942852439e-18
213,0.68411696120014998,0.60691291967560757,-0.52025141279565179,-4.2754408947429007e-17
214,0.39857319495703636,0.6398852597989676,-0.73093946945460486,6.4189850591116838e-17
215,0.40820945535812436,0.68459785608953483,-0.87850394715337077,1.0024554835543317e-15
216,0.35637617425427204,0.69952400363645839,-0.85489514762384966,-1.4333791669354834e-16
217,0.36526038698810009,0.66106248172806725,-0.77222178835596533,-6.3907279022118954e-16
218,0.29996408447895279,0.61443376355344059,-0.53348658298005025,3.5026402035236377e-16
219,0.26508063078007976,0.65259789922397804,-0.6064013005273583,3.1463524682505139e-16
220,0.24465174510824886,0.59533940247107797,-0.39165430606617391,1.4222532616162214e-16
221,0.27939209957369449,0.70468223073769554,-0.73817943677453435,-3.8619396342362758e-16
222,0.62063119314630444,0.46310098731521027,0.2137166692808582,7.0095077308300325e-15
223,0.64869204590242646,0.50156147274816387,-0.0086155600862600108,6.0404550115411952e-18
224,0.69621027692059601,0.48604707763313082,0.071709568576923399,2.3787147861880914e-17
225,0.67101754030496785,0.53738515773899531,-0.19957284986962878,2.9700859046624187e-18
226,0.69674039836444657,0.44388003720762809,0.28139207406310385,1.3543975229074156e-17
227,0.73359606987308257,0.51340450544223326,-0.061910335144874727,-1.382705066267142e-17
228,0.34156028053277976,0.76949513152636895,-0.87169123448615204,-3.6869314890605587e-16
229,0.18909426104734803,0.59543018428525185,-0.3160139073350528,8.4367693902786506e-17
230,0.25230340329333012,0.55443301217976471,-0.23862512559464277,7.6777252274295988e-17
231,0.24421038654992974,0.51119843056160175,-0.048680814171615863,9.4318862335929959e-18
232,0.18501444109589707,0.48177161219294873,0.062367057994770943,-8.0914616176495691e-18
233,0.22827952223055609,0.70372216365330009,-0.62957869063168792,5.560115114658399e-16
234,0.36321210541478594,0.73752560847297854,-0.90542418688658088,-4.2791815345083377e-16
235,0.31778616235000401,0.73007699557219186,-0.83421345700614136,2.5012692049887189e-16
236,0.14973992717273413,0.64613551887138376,-0.35989929138546267,1.0734639154803889e-16
237,0.17377241540980995,0.55672560989930731,-0.18093626222238413,-1.2268045727207905e-16
238,0.13244563142530885,0.52310670410426074,-0.058073160611407756,3.452630701937944e-17
239,0.18158835011471477,0.63022942512705704,-0.39371556140589425,1.2458479680199883e-16
240,0.10862609324716052,0.48926948764034978,0.022703925402183613,7.5553453781591916e-19
241,0.055488702331091391,0.46539879289212355,0.03727361578318672,-2.8716455840713736e-17
242,0.17095182989851368,0.51798249224746296,-0.057573598006041317,7.8860624366561454e-15
243,0.087645966540912487,0.44224664011509346,0.096536069914260073,1.6238075332380939e-17
244,0.040944547915051428,0.50386807376594722,-0.0028665790208968608,-8.3164867476324854e-19
245,0,0.5625,-1.1583379873481195e-10,3.2010350299782983e-18
246,0,0.46875,6.3732494333220754e-11,8.2702408752765943e-15
247,0.037525547296792777,0.43199529738638448,0.048511958512966982,1.7183885108908506e-17
248,0.53125,0.052716918645418699,0.32340968356258115,2.5154137168060706e-16
249,0.53125,0,6.2962429111939729e-10,-6.8969611580898225e-18
250,0.58164141829945193,0.046967603403483278,0.28123361698142607,1.3108924607471676e-17
251,0.62172439155179426,0.040473332978567131,0.23325160302604303,-4.7930382099101531e-17
252,0.67833180644953694,0.064278919612577631,0.33333797320806685,8.2600847451480922e-17
253,0.57471234726252474,0.092411958215590909,0.5331340600359773,2.7579517631897794e-16
254,0.6050695313176323,0.11829070117423701,0.63924698099382338,-3.7111670553439036e-16
255,0.52779866896711192,0.10007627206317571,0.58565611809680318,1.579162981894145e-16
256,0.65615768808893982,0.098679646408123781,0.51226677341911453,-3.4864657466225416e-16
257,0.65625,0,5.55398379973466e-10,-1.8576184854793515e-14
258,0.72723270850005106,0.087948125500153268,0.39673734621177698,-2.0110334040773508e-16
259,0.7205964244643368,0.039309210692045307,0.18851490745918129,4.4711638382197896e-17
260,0.76981954959274923,0.045476816802416942,0.18655568559088137,2.7469968091334411e-17
261,0.84375,0.0625,0.17976444368596306,1.4412839312849381e-17
262,0.80478157655768456,0.062688153115369225,0.2205847692666025,-1.5517928194357708e-16
263,0.14260486861486971,0.94078614573694053,-0.15742566431576413,1.4368001502144173e-16
264,0.14926950653349497,0.90287082983631306,-0.2585910937300841,-1.3813968698027242e-16
265,0.15411222958272863,0.85036445149441042,-0.3758926424177067,-6.4053811244793572e-18
266,0.1875,1,-3.507720935480357e-10,5.4559549105751543e-18
267,0.0625,1,-9.0264628861801575e-11,1.7259722152887258e-18
268,0.1030886236402256,0.92607263123434924,-0.1423692181669941,5.619516517101532e-17
269,0.11665019462616708,0.84809740879199347,-0.29239389782118769,4.9708182346525124e-15
270,0.058923877269927226,0.86414502673402027,-0.13902059639130065,1.4928019022640555e-17
271,0.14758106078187574,0.80754143139368129,-0.41820544817148153,5.8745731457154378e-18
272,0.11923405376569789,0.75156871543695203,-0.3659294948267745,1.2427268094383421e-16
273,0.17405745617077623,0.7654392945237477,-0.51743552634037349,-4.2807478483420155e-16
274,0.20918073846298196,0.74371100351250563,-0.61010220664548642,4.9792882867929228e-17
275,0.15625,1,-3.1047376736113048e-10,-6.1920370326401294e-18
276,0.19303628195999079,0.94917610375442396,-0.17899387889236668,-9.1642790227995099e-17
277,0.2456680515235013,0.91772940528811398,-0.34454447594179988,4.1313136442820336e-17
278,0,0.9375,-1.1936130138458236e-10,4.2589845432558089e-18
279,0,0.84375,-2.5423302300276253e-10,-1.3362017613136665e-14
280,0.22533100929241262,0.88178339836236208,-0.43923163849204011,-1.4364654669450247e-16
281,0.29273574934587365,0.89682097056780397,-0.47999552927590861,-2.4805240331408524e-16
282,0.3392223285278862,0.93542649536037237,-0.34508552270864751,-1.4653359225358744e-16
283,0.23494104694604245,0.9595435809253412,-0.16925435640848258,8.8930652339402049e-17
284,0.28785654218998691,0.9508354767844962,-0.23885115512886604,1.4779174886738057e-16
285,0.03544573590266116,0.9020542640973388,-0.064092374658857615,2.5279655556292944e-17
286,0.19532045091688235,0.85338279471856127,-0.45833063743403218,-2.4282002184210397e-16
287,0.36488923982756594,0.9052831363774213,-0.51058531355630143,-3.3047698120006737e-16
288,0.38623222606268559,0.86143062008704696,-0.71615032602605666,-4.5844734587300837e-16
289,0.42543286409891601,0.84571715858530194,-0.80196959540625856,-3.0208989802657852e-16
290,0.46583798765231488,0.78210060291907491,-0.97348304170303002,-2.0425590255796988e-16
291,0.37363971670988821,0.95855541858881421,-0.2372314739073926,-3.0100217441145106e-17
292,0.4375,1,-6.1661611726905997e-10,4.2053973263967759e-17
293,0.67746544355710392,0.3429521500437504,0.70690110175210008,-4.3265657488456114e-16
294,0.71272749699426075,0.36467923701167665,0.59008664919467391,-2.1583923082238867e-16
295,0.75458004640131671,0.37019333280766731,0.50729774105284597,-4.2037239823607509e-16
296,0.78148626782111086,0.33530316151133754,0.54468886598667854,1.6165225990531705e-16
297,0.76293323361092635,0.29368874364409214,0.65230347580350845,-5.540495708013171e-17
298,0.66403088381787001,0.3786264731253266,0.6008857755611503,1.6757396381826202e-14
299,0.63739640113986262,0.33721228151479876,0.77501685876103166,1.1783870426760368e-16
300,0.69737206499775628,0.28370915158706583,0.79440577570921755,2.3210179820441151e-16
301,0.65703372377137748,0.29885805578661306,0.83929666937881864,3.4869001128493574e-16
302,0.66484175056237282,0.25836848118821604,0.86720650590001769,4.0777912518662068e-16
303,0.70516527127228179,0.23123105655716603,0.79396144123458789,7.4334767225624769e-17
304,0.69529056448180482,0.17828881535886787,0.73666503173618947,5.9800734025996666e-17
305,0.70404933802465874,0.31891880036248416,0.72750672047106335,6.692105288477716e-16
306,0.65566016177049935,0.1780941384848391,0.79308889732442933,-3.6142250623079681e-16
307,0.74829489563403051,0.14621247822227823,0.56480943092363856,-2.471144412613261e-16
308,0.74535198837437777,0.19816859395260417,0.67989546386203636,2.3286903253519409e-16
309,0.77590781939257014,0.17383793840294462,0.57431867646203938,-2.316114725025187e-16
310,0.78338231205598974,0.22088231205598971,0.61838534638240583,-8.2001826374001729e-17
311,0.83018456398072382,0.23231543601927618,0.50435565854494124,2.6158631221164062e-16
312,0.83946101521053895,0.27443439064146835,0.47772939160910621,8.8454922800018114e-17
313,0.88495641762463007,0.30254358237536993,0.33437330931494136,-2.9286522712929485e-18
314,0.90466391596934326,0.34216391596934331,0.24710064217995914,2.2404546098490802e-16
315,0.95149866536850636,0.36100133463149359,0.11635396223998409,-3.1604316070729126e-17
316,1,0.4375,1.2075138892225111e-10,-2.6670175297650528e-18
317,0.96561459788640924,0.40311459788640924,0.061476756435072846,-9.7226498137277794e-18
318,0.74815806110998773,0.68356701433467226,-0.64995700859503269,3.7494781938875419e-17
319,0.82294498025468732,0.60741427927614777,-0.32979417252197596,-9.0007054079497729e-18
320,0.86670787010370076,0.64466621788249789,-0.32061956419955079,4.2600742385053327e-17
321,0.79673585003313152,0.63479133796950349,-0.44608424048357509,-1.5098811738746133e-16
322,0.78725725307519501,0.58379866251183166,-0.31110740127738784,7.4548435361817793e-17
323,0.82778879265133576,0.53525407042911344,-0.11305680743971694,-5.6952025915532453e-17
324,0.92261368709201075,0.63003278405678353,-0.17531443039754188,-2.7337183683562757e-17
325,0.86060256236807464,0.70089152306075786,-0.4044630237265997,2.0014384890448185e-16
326,0.84437161814250528,0.57260988284216385,-0.20710232821901889,-2.5120465780638693e-17
327,0.8722926099044519,0.53785672767774839,-0.092173444028076826,-1.2268978314680689e-17
328,0.87216569672496247,0.49719037341987177,0.0069605907321459463,-5.570468871297087e-18
329,0.88491807006510692,0.44554739771331642,0.11868760425995425,1.4629535269132126e-18
330,1,0.5625,-1.0798599700492642e-10,-2.2756837657380216e-18
331,1,0.6875,-2.8976322177215641e-10,-3.963063813280387e-18
332,0.89683100132890492,0.72872472648740383,-0.31548620778308989,-8.1335934146253595e-17
333,0.91596825663492298,0.47262059076574353,0.044177505088234974,1.0686188214437495e-17
334,0.96126779367488147,0.47623220632511853,0.018691565546243474,4.8972982558059521e-18
335,0.83728440880199173,0.41821114089439598,0.24052526267258922,-1.882962109705843e-19
336,0.90586889976700802,0.40663110023299193,0.16112227222232656,5.2084469528420118e-17
337,0.93994867576886021,0.5717919108141456,-0.081248566356756424,5.5937133992323785e-17
338,0.95764341852591661,0.52558158951168521,-0.021563758497216614,-2.3842754550403256e-17
339,0.95826066354485218,0.6628684289006187,-0.11152406084132095,2.5391860036519689e-17
340,1,0.59375,-1.8355165290411694e-10,4.0430994622121765e-15
341,0.96013519081373322,0.60950054156945965,-0.078917576591009939,-2.5010691259158096e-17
342,0.73915948604723714,0.58166434486069341,-0.35834083366625957,3.8294411473506976e-16
343,0.29922674820583717,0.44141356124941528,0.29048898561808467,4.7779151438307127e-17
344,0.32516051601582452,0.39964670141747483,0.50264541599802293,1.7159676302495282e-16
345,0.37065332205337287,0.40031689087397299,0.53836689262309367,-1.101012076647527e-16
346,0.34028193339223611,0.43797064485397252,0.3330109552708424,-1.4586780841865822e-16
347,0.039791105543471469,0.65625,-0.10367485549801636,5.2571057188888245e-17
348,0.079129421283301554,0.65982033938581874,-0.20737838488300611,-5.1900265905945777e-17
349,0.051105339648358256,0.71161490155510199,-0.15515166718652085,7.4687699372560072e-18
350,0.087702664906833816,0.72727262467885279,-0.26927051119936085,3.9267082749439717e-15
351,0.11510759703460466,0.15646403667900566,0.29463264901994013,2.0095807211555911e-16
