vertex,x,y,solution,residual
29,0.6292610401772426,0.54356243899562506,-0.24828140484859915,1.1316593208238334e-16
30,0.73758652960832194,0.33155059052242536,0.64003326844558051,-3.0446684320915896e-16
31,0.61425288756291063,0.30400306547048717,0.88269214543711016,-2.5535055837425835e-16
32,0.91652132708970435,0.6875,-0.23952351711084327,-1.3156425735613483e-16
33,0.75,1,-4.4206033870765673e-10,-5.4592949614018841e-18
34,0.81434503289610238,0.66835230530610401,-0.47982527827548305,2.2950086089812319e-16
35,0.875,0.82995783517367827,-0.33544152803824429,9.5822058552488676e-17
36,0.8366992460419026,0.75214765628933955,-0.49072264770804902,-1.4285464931874948e-16
37,0.92249482082657541,0.76652096137024162,-0.23984379660996116,4.4404818125587306e-17
38,0.8125,0.1875,0.51313286578434736,-1.3256801388183854e-16
39,0.6875,0.125,0.58793851730976421,7.32396042196161e-17
40,0.78125,0.09375,0.35242549604018897,-9.9691954834315043e-18
41,1,0.125,2.248997860375414e-10,5.2712066203775156e-19
42,0.875,0,2.3493679841154556e-10,-4.1341614740087976e-18
43,0.8125,0,3.4032554148904317e-10,-3.9558094325212998e-18
44,0.9375,0.0625,0.074680119913984475,2.7008028831735975e-17
45,0.9375,0.3125,0.18016426947602773,1.8453966959707635e-17
46,0.59197607918131223,0.44063986253879389,0.34928873877726702,-3.6867069163442179e-16
47,0.48446982449268355,0.375,0.70615408542841462,-2.249351793276889e-16
48,0.62599776350006331,0.37605227779338868,0.64805345002190773,8.624197891809101e-17
49,0.69505289748116805,0.64360983826778217,-0.64179763201508655,-4.7212155885493712e-16
50,0.69682183417801713,0.57079028495553996,-0.35055534950180739,2.6611198125346374e-17
51,0.76243952159946504,0.61866112700870113,-0.4605340091161953,-2.4139165882865649e-16
52,0.5407082044305459,0.7907082044305459,-0.95944605966148289,-6.3285141212269972e-16
53,0.63939904463891561,0.73973755426603183,-0.9035915619844721,1.7453514359996364e-16
54,0.68262490136697695,0.875,-0.59383385507641695,-2.4121911649297465e-16
55,0.52904234833930353,0.64709108996602138,-0.79482105991274377,5.0697943455215983e-16
56,0.68975249236689928,0.7981841615098465,-0.78982314747315019,1.4259541747274764e-16
57,0.61165849855170618,0.62679427972016821,-0.67146963210436716,-2.3303739726673078e-17
58,0.56487078768827992,0.71646314567440283,-0.95741102853311522,-1.3802083720243375e-16
59,0.81918619659115066,0.3125,0.49703365568039698,1.4103597485922511e-16
60,1,0.875,-2.2763568868315823e-10,-8.9912963600867996e-19
61,0.65850434249868661,0.21762282875065669,0.86052055518834181,7.4121228269560275e-17
62,0.55920888428313098,0.13568832642469647,0.73995395034271316,-2.1142821868597912e-16
63,0.625,0,5.8041968683788023e-10,-1.9854029803821959e-18
64,0.9375,0.1875,0.18017169964572929,1.3608617768030694e-17
65,0.53767897714725299,0.31814603442941625,0.90347661461992435,-1.1191751612888949e-16
66,0.25,0.46759560560948066,0.14293147689541649,-5.5693130280451468e-18
67,0.77712666045661105,0.84527890705402786,-0.53227938866468583,7.076755384024343e-18
68,0.875,1,-2.4450064889108605e-10,3.3532205875602829e-18
69,0.7487133873762879,0.92003586955616246,-0.34185294600212646,-2.2964579649310638e-16
70,0.625,1,-5.805506267897127e-10,-1.0511081728169014e-18
71,0.40103697533424509,0.72977118131436058,-0.94432819010937552,-2.0473808246896601e-16
72,0.54951380189645527,0.56663643795291008,-0.40167503236654339,7.0227103631515447e-17
73,0.5757681357186929,0.21675511391056781,0.95067386024125,-1.9615471370633416e-16
74,0.25,0,4.4591575116233128e-10,-2.3248978441250018e-18
75,0.5625,0,6.1571199375765044e-10,1.110343378672613e-17
76,0.6875,0,5.2520722435141775e-10,7.5601668552814763e-18
77,0.61924369132285229,0.08100315433857383,0.45348384877178255,5.2019865886813202e-17
78,0.37918039379754609,0.45154605210723953,0.27840727565179307,-1.5851291173506791e-16
79,0.9375,0.9375,-0.074604064963938788,4.387186891468097e-18
80,0.5719317421064819,0.89975305795513449,-0.57403889578352441,1.0572406068749709e-16
81,0.61350434345646843,0.82885665040120515,-0.82421166866338691,-3.2694588389296799e-16
82,0.39862106130239761,0.125,0.67150842098336172,-4.7193174089142558e-16
83,0.45298361002745369,0.44237663689880041,0.35038753605206818,-5.903639100831188e-17
84,0.3936268894228464,0.59038223645881527,-0.50804360640414681,1.5661263887772305e-16
85,0.48168303603016976,0.088755121906420015,0.52833058979351133,1.0913765209251359e-16
86,0.46853045625265749,0.17191203472541791,0.87770766774092379,2.0785842095724196e-16
87,0.35730069322482594,0.26212287734419693,0.89862806274609397,1.616764580784129e-16
88,0.42299348692172162,0.51715681521609769,-0.10442892166451169,-3.6503444404766961e-17
89,0.44508548891966843,0.65753807171624945,-0.82341621746640292,-3.8885994560051256e-16
90,0.31541272112659424,0.6644316338327525,-0.71858754204674202,-3.3656644665458315e-16
91,0,0.75,-3.1457580064688152e-10,4.2115070031507905e-18
92,0.29311937933909982,0.56255315621036661,-0.30487039536672689,1.2384769789845498e-16
93,0.31881976821681135,0.49361399949128154,0.033776901768797732,1.4436370108774243e-17
94,0.13697538290307607,0.57618791785175805,-0.19202894884661018,-1.9943433698376999e-17
95,0.21264233925625148,0.54182822582325252,-0.16091330363202475,3.8853486732166749e-17
96,0.21391773384181262,0.64513367988603942,-0.49218329632267671,2.8443832710132294e-17
97,0,0.25,3.1522862652976175e-10,-9.8406478051342263e-19
98,0.12611051847179536,0.45176452141439527,0.11513430703049907,1.7414787855872673e-17
99,0,0.625,-2.2149948496096386e-10,-1.0935643914362054e-18
100,0.10363971422050022,0.69079607099476059,-0.29793532903165953,1.8369199096929124e-16
101,0.079368255398513457,0.51853220353392515,-0.028694624827739823,-2.8731002720832613e-18
102,0.20664505068103525,0.31420173774000421,0.55596392828372754,3.8194757526790167e-16
103,0,0.6875,-2.9133116674608582e-10,1.0107124184033168e-19
104,0.07557443901935755,0.62048063285819532,-0.16150825341331429,6.6575882453044697e-17
105,0.17863326387084374,0.71591504363899405,-0.51991559390042053,-1.4693351625796647e-16
106,0.25,1,-4.4496270965161656e-10,-6.1298425265817479e-19
107,0,0.875,-2.2530309046155122e-10,5.3379020927268012e-18
108,0.10455560001215138,0.812569049319259,-0.29792155479566357,-2.4545975035629344e-17
109,0.19566493415104422,0.40012895076323807,0.33857180034202211,1.1841619845585233e-16
110,0,0.8125,-2.8986217121070189e-10,3.7958315476966222e-18
111,0.125,1,-2.3692878343245659e-10,1.982416432647988e-18
112,0.0625,0.9375,-0.074711963551035501,-5.1265816304139407e-17
113,0.43281789329794579,0.30511794614087889,0.91970920167887071,6.1097076375806207e-16
114,0.35232911992478,0.35867234535564529,0.69382000743477634,-7.3601233199813249e-16
115,0.27688852468382241,0.39032759492133423,0.48583531584133088,8.4668413630703911e-17
116,0.28847841428674059,0.30698177964550477,0.73725183876335587,2.1304364044943668e-16
117,0.23408981679098825,0.1578966653233933,0.56146961485892399,5.2763201326574047e-17
118,0,0.375,2.2119205297978924e-10,-1.7716882040034939e-18
119,0.10334180299593014,0.34466639100717583,0.26420967109245286,-1.4297335997360326e-16
120,0,0.3125,2.9511265198532699e-10,-6.0478602424824743e-18
121,0.1226699420537937,0.21982766493504294,0.3690993629416735,1.8610526571447216e-16
122,0.1875,0.89835220750884803,-0.33122099168878261,-6.2044825498370408e-18
123,0.11487159066228464,0.88558580851298563,-0.23263908558909821,1.5978185494315546e-16
124,0.19063368769723776,0.81233085016210493,-0.52098477823308487,-1.9942793426720819e-17
125,0.3393873952357096,0.875,-0.61896378351335868,1.2694988737951039e-16
126,0.25901789249973062,0.85788978832972362,-0.56597606139095735,-6.7056000628015203e-17
127,0.45712232592802376,0.87363455287266156,-0.70655400304287641,-1.8085286703656088e-16
128,0.5051789059151417,0.92778548069837008,-0.43829642903147731,2.4185508649722935e-16
129,0.375,1,-5.7695376742345709e-10,8.6547068434530327e-18
130,0.39755523804630188,0.81399270649413125,-0.87293343610716201,1.405263048426623e-16
131,0.39884999118863645,0.92563208704894806,-0.42782714219730489,-1.5898517483438992e-17
132,0.32349335098074605,0.17714828954721931,0.76260040957196806,-1.2983762328759006e-16
133,0.375,0,5.8170886878122938e-10,-8.1438509422981153e-19
134,0.31075921904433984,0.07861208250440703,0.39269820399095601,-1.617129824271314e-17
135,0,0.4375,1.1861381975350075e-10,-1.7808796368479644e-18
136,0.067161737138882932,0.40832749853579914,0.11410681849221957,-9.5626643492473104e-17
137,0.071392522673009412,0.27580424664910685,0.21947668806279727,1.9781329722433897e-17
138,0,0.125,2.2538049064490846e-10,7.6351888634059904e-19
139,0.20290366411285754,0.23298283224952931,0.5915747196529052,-2.4131707386445241e-16
140,0.27666890795521182,0.23415850746186506,0.75998933649548595,-1.0747048213319993e-16
141,0.3125,1,-5.2336306771595246e-10,-5.600620749221702e-18
142,0.125,0,2.4635201940373749e-10,-3.20297374922918e-18
143,0,0.1875,2.9048844844260892e-10,-4.9689889223261786e-18
144,0.10976469492081653,0.10976469492081653,0.21510959374845132,-6.43507134541528e-17
145,0.070154559282358198,0.17019719074101086,0.19167548835769846,-2.5208740120360236e-17
146,0,0.0625,1.0764708038479973e-10,-3.1581510243527651e-19
147,0.1875,0.06461465554587692,0.21920237872657547,1.4108829015795207e-16
148,0.16201817815875746,0.15942587770106362,0.41053094576192217,-1.7945228566492888e-16
149,0.84037520226889029,0.91497891758683914,-0.24471610115634573,-9.6928384445458565e-17
150,0.24025001921902839,0.20447471621992011,0.6572634790420524,3.961954997375499e-16
151,0.19785244695919524,0.18764921540042925,0.53818359833027374,3.3348223314065567e-16
152,0.27698327787654825,0.1759201557948081,0.68309167790886216,-2.4789007266387565e-16
153,0.16477435719012259,0.2142831022166567,0.48241116907521941,-7.988399465957669e-17
154,0.15180687380799146,0.27844932944333206,0.451596069935574,2.69036392385382e-16
155,0.27495312961695906,0.12069958003875797,0.52297156008286205,1.2533864860675679e-16
156,0.22330662396198028,0.10500666840097456,0.39551187889085992,2.4745672776164088e-16
157,0.32485748358912908,0.12688105986036186,0.60984795170366934,2.2923465656269843e-16
158,0.3608273792363787,0.09018169682015606,0.48624402400814154,-4.5040610538510894e-17
159,0.36243066869652385,0.15305283089854263,0.74478311169611977,2.6017355201673473e-16
160,0.3125,0,5.2178208221544351e-10,5.7286104004704942e-18
161,0.42094102730103966,0.062851881876164542,0.37288384382640666,-1.9774700973534442e-16
162,0.41235181294210188,0.18008443042337222,0.87118380216770286,-1.3237674209022932e-16
163,0.34568333317827638,0.041597208099768468,0.22854479009852741,-2.2462545550806975e-17
164,0.38690110400987854,0.039517028035666035,0.23038003930601059,-7.9624463639946481e-18
165,0.4375,0,6.173065642937803e-10,9.3644584484708699e-18
166,0.19761114527591031,0.13778968812906078,0.44288810825568586,8.9627810469434252e-17
167,0.2406902707404478,0.05352955529536757,0.22650536423086115,-6.2581355511031466e-17
168,0.43592520111185917,0.14495482426748263,0.77381934241218231,-1.502684220025849e-16
169,0.44767179654003908,0.22570321422103162,0.97507024049721636,2.7229736976667416e-16
170,0.46609391132485539,0.041140615617358399,0.25419057872958001,-5.9819665192625673e-17
171,0.28125,0.033009263837783229,0.15918945965687956,-2.9199858700788163e-17
172,0.27050825872972661,0.08064326194813673,0.3644174493003276,-2.5474212303185238e-16
173,0.48679783216051925,0.20993537489663361,0.96779568690500573,8.1002872367765347e-16
174,0.52048205566233796,0.17035289539160936,0.87543622105219843,2.6514062618715854e-16
175,0.53095751513673828,0.21759130985136957,0.97470023240643322,-4.9264658178735435e-16
176,0.49336850942273358,0.13322196474457834,0.74253029942821502,-1.4013520836216361e-16
177,0.56167570731594485,0.17740908263987093,0.88085675714394418,2.4867003458293875e-16
178,0.62521853179391451,0.15271868021283486,0.75638572085466249,-9.1255404045192527e-16
179,0.55428393218492522,0.26653408939637419,0.98013648212314886,1.0529451398829451e-16
180,0.45937818122759211,0.26898932079186882,0.9848732928650723,4.7093934636708622e-16
181,0.4968597264744487,0.29622596141419455,0.9582304943461345,-3.9713699014382909e-16
182,0.40874075287854261,0.25959008565823893,0.95736900485980025,-4.4228408094590937e-16
183,0.50112082791258372,0.33725755126660478,0.853436888068276,-5.5097876617758391e-16
184,0.54669074397884732,0.37990605601189731,0.6775568880187236,6.6389701846982929e-16
185,0.38093480882153941,0.21849233721486877,0.91251170029800743,-5.6956152029089212e-16
186,0.3349535426688186,0.22180128470997823,0.85467183163437221,-4.7416100845637543e-17
187,0.60164911339507121,0.25745082677388825,0.94838391050886917,3.2295782094594148e-17
188,0.61711686405052768,0.21903637412287721,0.9152588527347798,-1.5346590673139069e-16
189,0.574181427965332,0.30141275406580098,0.92259241685101645,6.5163380947667471e-17
190,0.51153985922356404,0.42869560631414894,0.43287109039754723,-4.2988798615824082e-17
191,0.47687914771510759,0.41249808375581903,0.52097324559561231,-2.901472364746661e-16
192,0.41408942415826672,0.38677622659887811,0.62918626983194248,-2.273450305271379e-16
193,0.51430471448133031,0.39363040608667649,0.61918258728728603,-1.4090548520121256e-16
194,0.55364317838107691,0.42197216784556785,0.4641516182429879,1.5187759082399295e-16
195,0.58716282923404284,0.39482465697704722,0.59087244407638417,-3.3136830457860806e-16
196,0.5504462554579781,0.4772277524631765,0.14079786759076149,6.2203989494974516e-17
197,0.58143263231171816,0.3480130187347884,0.7897405982783493,-7.6555062062967752e-16
198,0.48833398233278408,0.46152598017214602,0.2392064968972574,1.1760167867127493e-16
199,0.45244955341103732,0.48556622169968411,0.089539438271641056,3.0667902291436907e-17
200,0.41180379156616642,0.47719501026920313,0.13731180462089163,-1.0071033388957496e-16
201,0.3697464602875456,0.51051898786798788,-0.060630959869628243,-1.6386695984224179e-17
202,0.60289628406877271,0.4948986394703635,0.030382002210370112,-6.7555114741492573e-17
203,0.54021754481250384,0.52183028113037178,-0.13563247359347158,-1.2769651094361833e-17
204,0.39219759863575238,0.54730767251447587,-0.27629197715057158,3.9164445328549873e-17
205,0.34504396917977431,0.57043330914358226,-0.37850605444075774,-1.7533930079353326e-16
206,0.35139296259868502,0.62410422900674101,-0.62782799055760896,8.7873925126080354e-18
207,0.32389653751869463,0.53476671645391172,-0.18433068181468001,-1.3865866590486384e-17
208,0.65632450173487511,0.45591729713748791,0.24107719731301169,4.967386007826044e-17
209,0.58403257015391774,0.53659226205852228,-0.21995192592981277,-9.6603044190753894e-17
210,0.60035164551790188,0.58092573098947986,-0.46282683048261303,-1.1904495801232429e-16
211,0.65001889120968848,0.58948936781530181,-0.47496852770565334,2.7790209265062634e-17
212,0.56472287251987385,0.6140362977325946,-0.64318890289803543,1.9684228585638547e-18
213,0.68411696120014998,0.60691291967560757,-0.52113134284922957,-2.7056791173357936e-17
214,0.39857319495703636,0.6398852597989676,-0.73119886014213487,-1.3402352571953437e-16
215,0.40820945535812436,0.68459785608953483,-0.87883346338394097,2.9619349907182645e-16
216,0.35637617425427204,0.69952400363645839,-0.8550604860561255,-3.5146737655371071e-16
217,0.36526038698810009,0.66106248172806725,-0.7729914043764825,-5.1007087629532771e-16
218,0.29996408447895279,0.61443376355344059,-0.53293922253345061,3.296311567905966e-16
219,0.26508063078007976,0.65259789922397804,-0.6054371856152635,-4.239547553681281e-16
220,0.24465174510824886,0.59533940247107797,-0.39180187456068888,1.0176684895072304e-16
221,0.27939209957369449,0.70468223073769554,-0.73827113299669,-7.7701494178751708e-17
222,0.62063119314630444,0.46310098731521027,0.21354580480907895,-7.8440430765520605e-18
223,0.64869204590242646,0.50156147274816387,-0.0088355843885994552,-3.3623688367683249e-18
224,0.69621027692059601,0.48604707763313082,0.071463566846731094,-5.259164022880051e-17
225,0.67101754030496785,0.53738515773899531,-0.19991226310434621,-5.0402449395595062e-17
226,0.69674039836444657,0.44388003720762809,0.28151489190992662,3.3582000809746639e-16
227,0.73359606987308257,0.51340450544223326,-0.062380055329637689,1.5422058201504765e-17
228,0.34156028053277976,0.76949513152636895,-0.87206969430816172,-3.3260448856588687e-16
229,0.18909426104734803,0.59543018428525185,-0.31583225823675409,-1.9260353537916389e-16
230,0.25230340329333012,0.55443301217976471,-0.23893519795003948,2.391810441675982e-17
231,0.24421038654992974,0.51119843056160175,-0.04888380666190089,1.4449662257883916e-17
232,0.18501444109589707,0.48177161219294873,0.062820797856696142,-4.3425606753830657e-17
233,0.22827952223055609,0.70372216365330009,-0.62960975153415089,2.0705429371366866e-16
234,0.36321210541478594,0.73752560847297854,-0.90620242051876487,2.2635137468150798e-16
235,0.31778616235000401,0.73007699557219186,-0.8345797254502475,3.2337384838886349e-16
236,0.14973992717273413,0.64613551887138376,-0.36005023370229799,-1.8301209702806685e-16
237,0.17377241540980995,0.55672560989930731,-0.18112317744257783,4.0920899373962148e-17
238,0.13244563142530885,0.52310670410426074,-0.058440670928590066,2.4876526532492921e-18
239,0.18158835011471477,0.63022942512705704,-0.39414399037443942,4.9090093625364367e-17
240,0.10862609324716052,0.48926948764034978,0.022448018584340604,-2.3824457569886013e-17
241,0.055488702331091391,0.46539879289212355,0.03733283834831358,1.2134758317803222e-17
242,0.17095182989851368,0.51798249224746296,-0.057662557527706437,3.0328069120823495e-17
243,0.087645966540912487,0.44224664011509346,0.096653096519945039,5.3555006814676917e-17
244,0.040944547915051428,0.50386807376594722,-0.0030541690292446573,-2.4977381308243938e-18
245,0,0.5625,-1.2219810171534756e-10,1.8441670747630879e-18
246,0,0.46875,6.0709991891669349e-11,4.9431964238176358e-19
247,0.037525547296792777,0.43199529738638448,0.048776069085727111,2.2581367159460413e-17
248,0.53125,0.052716918645418699,0.32360790732141376,-1.5129297050178106e-16
249,0.53125,0,6.2360555753773059e-10,2.7794943007082916e-19
250,0.58164141829945193,0.046967603403483278,0.28133710982054766,-1.9821059195088069e-16
251,0.62172439155179426,0.040473332978567131,0.23336648012359129,6.4297791495912111e-17
252,0.67833180644953694,0.064278919612577631,0.33289404401553535,-9.3926066825663626e-17
253,0.57471234726252474,0.092411958215590909,0.53350062374942331,-2.0831592218396087e-16
254,0.6050695313176323,0.11829070117423701,0.63989590357754023,-4.5975467479259345e-16
255,0.52779866896711192,0.10007627206317571,0.58598674422413233,2.902381075568505e-16
256,0.65615768808893982,0.098679646408123781,0.51250900949811506,3.6033623253482569e-16
257,0.65625,0,5.5441735591284586e-10,-8.4548603912020955e-18
258,0.72723270850005106,0.087948125500153268,0.39662304931362746,1.0172455904011575e-16
259,0.7205964244643368,0.039309210692045307,0.18807857890331828,9.8956333204247294e-18
260,0.76981954959274923,0.045476816802416942,0.18648717672777254,-4.5461863544101979e-17
261,0.84375,0.0625,0.18041640303011985,-8.0928856170163997e-17
262,0.80478157655768456,0.062688153115369225,0.22083430485448258,-2.8501793981808988e-17
263,0.14260486861486971,0.94078614573694053,-0.15755795736517983,6.4966899799906728e-17
264,0.14926950653349497,0.90287082983631306,-0.25912648715614051,3.1801127753196544e-17
265,0.15411222958272863,0.85036445149441042,-0.37581376654334769,7.8714976252678718e-17
266,0.1875,1,-3.4593939712434926e-10,4.5784801460692058e-18
267,0.0625,1,-1.1535496973532126e-10,-5.047486762282823e-19
268,0.1030886236402256,0.92607263123434924,-0.14252498162666838,1.4931100083229827e-16
269,0.11665019462616708,0.84809740879199347,-0.29229747473687079,5.1073723862407926e-17
270,0.058923877269927226,0.86414502673402027,-0.13872415598932944,5.104679582399533e-17
271,0.14758106078187574,0.80754143139368129,-0.41834997100958732,6.501358692728436e-18
272,0.11923405376569789,0.75156871543695203,-0.36587998871778205,-1.9706921699053512e-16
273,0.17405745617077623,0.7654392945237477,-0.51758785257717421,1.9130498035194042e-16
274,0.20918073846298196,0.74371100351250563,-0.61031449832564977,4.0394191609585842e-16
275,0.15625,1,-2.9204239489128445e-10,-4.9787157721342252e-18
276,0.19303628195999079,0.94917610375442396,-0.17909286588900739,-1.9507751116084834e-17
277,0.2456680515235013,0.91772940528811398,-0.34461696748063847,-6.2227407061574862e-17
278,0,0.9375,-1.214320050816806e-10,1.1877778472137418e-18
279,0,0.84375,-2.6095541898130383e-10,3.9846325311000807e-18
280,0.22533100929241262,0.88178339836236208,-0.43974036622106999,-1.2791529249982228e-16
281,0.29273574934587365,0.89682097056780397,-0.48043395764668778,-4.6973825743806554e-17
282,0.3392223285278862,0.93542649536037237,-0.34540928235984664,-8.7998479840068438e-17
283,0.23494104694604245,0.9595435809253412,-0.16919634321201352,7.8080076168593267e-18
284,0.28785654218998691,0.9508354767844962,-0.2391404598727794,-5.1242136286469156e-17
285,0.03544573590266116,0.9020542640973388,-0.064159661453490599,-1.2330321781947002e-17
286,0.19532045091688235,0.85338279471856127,-0.45861360091104125,8.8317763814145763e-17
287,0.36488923982756594,0.9052831363774213,-0.51079829430461798,3.2282265955868104e-16
288,0.38623222606268559,0.86143062008704696,-0.71628978467332516,-2.4020157271396008e-16
289,0.42543286409891601,0.84571715858530194,-0.80197254024155407,5.2093484861265792e-16
290,0.46583798765231488,0.78210060291907491,-0.97409434077659129,-3.0585024333013158e-16
291,0.37363971670988821,0.95855541858881421,-0.2374768642118153,-8.5502950230039058e-18
292,0.4375,1,-6.172667465647861e-10,-2.2246960070099912e-17
293,0.67746544355710392,0.3429521500437504,0.70788604017169177,1.7937110319290433e-16
294,0.71272749699426075,0.36467923701167665,0.58976784154014295,1.456005222011856e-16
295,0.75458004640131671,0.37019333280766731,0.50746134979990598,1.1185419133473339e-16
296,0.78148626782111086,0.33530316151133754,0.54488531428520992,5.0446901104104235e-16
297,0.76293323361092635,0.29368874364409214,0.65235956260965811,-2.9881541219828129e-16
298,0.66403088381787001,0.3786264731253266,0.60102885534329309,-3.5892001370274676e-16
299,0.63739640113986262,0.33721228151479876,0.77518474857051145,-1.0636869215789551e-16
300,0.69737206499775628,0.28370915158706583,0.79578104293264951,4.7513980125911105e-16
301,0.65703372377137748,0.29885805578661306,0.83961753895247959,1.7615147902084962e-16
302,0.66484175056237282,0.25836848118821604,0.86759747849443447,2.1948893744561966e-16
303,0.70516527127228179,0.23123105655716603,0.79374572430334134,-2.7276738449845236e-16
304,0.69529056448180482,0.17828881535886787,0.73593212075560988,-3.969804070051278e-16
305,0.70404933802465874,0.31891880036248416,0.72738565388053322,-4.2384947798807403e-16
306,0.65566016177049935,0.1780941384848391,0.79419114011851499,3.4049559885095952e-16
307,0.74829489563403051,0.14621247822227823,0.56495537449043942,-1.3543282529306153e-16
308,0.74535198837437777,0.19816859395260417,0.67952332022537365,-2.8271561620629132e-16
309,0.77590781939257014,0.17383793840294462,0.57452180168462619,-5.1671131422172514e-16
310,0.78338231205598974,0.22088231205598971,0.61883673446805654,-2.6480276473611358e-16
311,0.83018456398072382,0.23231543601927618,0.50531847806726804,7.3824646199472583e-17
312,0.83946101521053895,0.27443439064146835,0.47743039849446545,-5.9862989104394805e-17
313,0.88495641762463007,0.30254358237536993,0.33445545320645215,1.6557610403705707e-16
314,0.90466391596934326,0.34216391596934331,0.24693451048498014,2.2050740602132291e-16
315,0.95149866536850636,0.36100133463149359,0.11632447289121849,-5.5453988933160661e-18
316,1,0.4375,1.1494858738309052e-10,6.0609363042546428e-19
317,0.96561459788640924,0.40311459788640924,0.061615831041692881,-2.6818328662008353e-17
318,0.74815806110998773,0.68356701433467226,-0.64987838312094015,6.6658286664363336e-17
319,0.82294498025468732,0.60741427927614777,-0.3298997807990518,1.2783544121391164e-16
320,0.86670787010370076,0.64466621788249789,-0.32074909736096319,-1.043071866089849e-17
321,0.79673585003313152,0.63479133796950349,-0.44659328483906502,-2.0125442272713641e-16
322,0.78725725307519501,0.58379866251183166,-0.31150497182344478,-9.4030300135744834e-18
323,0.82778879265133576,0.53525407042911344,-0.11321640410183634,2.4585125000011764e-17
324,0.92261368709201075,0.63003278405678353,-0.17546919986302664,-7.048190339407444e-18
325,0.86060256236807464,0.70089152306075786,-0.40382764988616443,-1.7791982726129717e-16
326,0.84437161814250528,0.57260988284216385,-0.20695521711535378,-1.2339713723261125e-17
327,0.8722926099044519,0.53785672767774839,-0.092032403167168222,-4.6102616343942576e-18
328,0.87216569672496247,0.49719037341987177,0.0069089897722946179,2.3829894891534939e-19
329,0.88491807006510692,0.44554739771331642,0.11869303738782401,2.2685248853160152e-17
330,1,0.5625,-1.1707716881981983e-10,-1.2864918746226656e-18
331,1,0.6875,-2.8853205366209077e-10,-3.4391306538766197e-20
332,0.89683100132890492,0.72872472648740383,-0.31565912064613888,-7.9561346715699459e-17
333,0.91596825663492298,0.47262059076574353,0.044649289040899001,-9.7701886124962837e-19
334,0.96126779367488147,0.47623220632511853,0.018125682167170365,-6.9739681826759685e-18
335,0.83728440880199173,0.41821114089439598,0.2404062888338051,-1.4396845506722379e-17
336,0.90586889976700802,0.40663110023299193,0.16131968667565841,-4.4313103042655452e-17
337,0.93994867576886021,0.5717919108141456,-0.081610504812583584,4.901310866699088e-18
338,0.95764341852591661,0.52558158951168521,-0.021144689251052874,-1.2636279396038762e-17
339,0.95826066354485218,0.6628684289006187,-0.11167896037762902,3.3858774803987628e-17
340,1,0.59375,-1.7750139570561137e-10,-5.2148308519411775e-19
341,0.96013519081373322,0.60950054156945965,-0.079246763015050015,-1.241269412331496e-17
342,0.73915948604723714,0.58166434486069341,-0.35861796041209576,9.2338570298504867e-17
343,0.29922674820583717,0.44141356124941528,0.29063114112374588,8.9547874212572735e-17
344,0.32516051601582452,0.39964670141747483,0.50283545029056997,-3.2305917739032459e-16
345,0.37065332205337287,0.40031689087397299,0.53842952426534718,2.1421183184130533e-16
346,0.34028193339223611,0.43797064485397252,0.33307861520835419,1.5598819310825226e-16
347,0.039791105543471469,0.65625,-0.10371625101188552,1.9560869308746575e-17
348,0.079129421283301554,0.65982033938581874,-0.20759176993620679,-2.3420453133952017e-17
349,0.051105339648358256,0.71161490155510199,-0.15530025475875892,-1.8963670999283582e-17
350,0.087702664906833816,0.72727262467885279,-0.26922836304880593,-7.2102982803020871e-17
